subtype,lat,lon
Cu_VMS,51.9556,58.1636
Cu_VMS,51.9958,58.3047
Cu_VMS,52.0450,58.4467
Cu_VMS,52.1661,58.1281
Cu_VMS,52.4361,58.1844
Cu_VMS,52.3628,58.3631
Cu_VMS,52.4197,58.3131
Cu_VMS,52.8822,58.2244
Cu_VMS,52.6950,58.6392
Cu_VMS,52.8833,58.2417
Cu_VMS,52.0667,59.8500
Cu_VMS,53.5158,59.3725
Cu_VMS,54.0983,59.4047
Cu_VMS,54.0850,59.4214
Cu_VMS,54.1328,59.3378
Cu_VMS,54.1378,59.3708
Cu_VMS,54.2017,59.3492
Cu_VMS,54.3064,59.4250
Cu_VMS,55.4894,60.2039
Cu_VMS,56.0000,60.2903
Cu_VMS,55.8333,61.8667
Cu_VMS,55.6306,61.7100
Cu_VMS,56.7111,60.0917
Cu_VMS,57.5833,59.9167
Cu_VMS,58.3694,60.0567
Cu_VMS,58.6292,60.2006
Cu_VMS,57.3833,61.5333
Cu_VMS,59.8242,59.6178
Cu_VMS,60.5608,59.9456
Cu_VMS,60.7511,59.8031
Cu_VMS,51.2800,82.3175
Cu_VMS,51.8247,81.6728
Cu_VMS,51.1761,82.1189
Cu_VMS,54.2397,85.7844
Cu_VMS,54.4486,85.4025
Cu_VMS,51.4531,57.6656
Cu_VMS,52.0178,95.5856
Cu_VMS,50.5328,81.8758
Cu_VMS,50.2678,82.2400
Cu_VMS,50.1286,82.5006
Cu_VMS,50.6767,82.9786
Cu_VMS,50.3642,83.5675
Cu_VMS,50.6439,83.6178
Cu_VMS,50.3333,83.6000
Cu_VMS,49.7428,84.3008
Cu_VMS,41.4250,44.5014
Cu_VMS,41.3617,44.4917
Cu_VMS,38.5514,67.6011
Cu_VMS,54.3792,85.8097
Cu_VMS,50.6147,59.0308
Cu_VMS,55.4394,60.2067
Cu_VMS,52.5053,58.3272
Cu_VMS,52.0222,58.2550
Cu_VMS,51.3047,58.8711
Cu_VMS,54.1483,59.3678
Cu_VMS,52.4378,58.2217
Cu_VMS,52.3200,58.2186
Cu_VMS,50.1494,82.3731
Cu_VMS,49.8897,84.2931
Cu_VMS,50.9289,81.3583
Cu_VMS,49.8775,84.2633
Cu_VMS,50.3547,83.5419
Cu_VMS,50.6844,81.8742
Cu_VMS,50.2764,83.3656
Cu_VMS,50.4100,81.3567
Cu_VMS,50.9906,81.4353
Cu_VMS,51.1525,82.1842
Cu_VMS,50.6008,81.7839
Cu_VMS,50.3647,82.4250
Cu_VMS,48.4389,85.5089
Cu_VMS,50.8661,81.5692
Cu_VMS,50.6756,82.9958
Cu_VMS,50.6000,82.8100
Cu_VMS,50.4194,83.8183
Cu_VMS,49.4333,84.1500
Cu_VMS,50.3856,83.6844
Cu_VMS,50.5292,83.6653
Cu_VMS,50.3167,83.2500
Cu_VMS,49.7250,84.3139
Cu_VMS,41.4200,44.5533
Cu_VMS,41.4233,44.6181
Cu_VMS,66.4472,141.1442
Cu_VMS,44.2458,145.8908
Cu_VMS,49.1617,58.6078
Cu_VMS,49.8100,58.7800
Cu_VMS,49.3306,76.2394
Cu_VMS,48.6067,77.7883
Cu_VMS,48.5994,77.7867
Cu_VMS,52.5606,59.6244
Cu_VMS,52.4500,57.9167
Cu_VMS,54.1878,59.2847
Cu_VMS,52.0217,95.6044
Cu_VMS,31.1833,99.5333
Cu_VMS,31.5667,99.3000
Cu_VMS,24.2333,99.9000
Cu_VMS,47.3528,89.1983
Cu_VMS,28.6000,101.8000
Cu_VMS,35.3333,105.9500
Cu_VMS,37.3700,101.0917
Cu_VMS,37.5222,101.9486
Cu_VMS,36.7833,103.7000
Cu_VMS,36.6500,104.2167
Cu_VMS,36.6167,104.1333
Cu_VMS,36.6000,104.2000
Cu_VMS,38.1942,100.2361
Cu_VMS,38.8075,99.5111
Cu_VMS,35.4333,99.6833
Cu_VMS,34.9833,106.4000
Cu_VMS,39.3317,97.9450
Cu_VMS,34.3717,100.4433
Cu_VMS,33.1783,106.2600
Cu_VMS,24.0500,101.6500
Cu_VMS,26.1000,101.9000
Cu_VMS,42.0303,124.5200
Cu_VMS,48.3303,86.0483
Cu_VMS,29.9100,120.5128
Cu_VMS,42.2806,89.5225
Cu_VMS,42.3500,113.4333
Cu_VMS,34.4103,110.3167
Cu_VMS,31.2500,99.5667
Cu_VMS,45.8942,4.6119
Cu_VMS,18.5744,-99.7006
Cu_VMS,31.8842,-8.1883
Cu_VMS,31.3644,-8.0558
Cu_VMS,65.2261,18.8950
Cu_VMS,63.8425,-147.2664
Cu_VMS,43.8806,-72.3575
Au_sed,24.8239,105.6331
Au_sed,24.9850,105.7250
Au_sed,26.2239,107.7989
Au_sed,34.0750,102.1664
Au_sed,32.7664,103.5561
Au_sed,24.2050,105.6847
Au_sed,23.5981,105.6092
Au_sed,25.2694,105.2658
Au_sed,22.6239,109.1844
Au_sed,23.7675,105.9950
Au_sed,25.1497,105.8747
Au_sed,33.3339,109.4956
Au_sed,24.5658,106.9097
Au_sed,34.2147,102.6967
Au_sed,24.8483,106.2711
Au_sed,33.0250,104.3706
Au_sed,33.6550,104.0639
Au_sed,24.4103,106.8522
Au_sed,25.3786,104.9347
Au_sed,32.7278,103.6828
Au_sed,34.2111,102.7256
Au_sed,25.5169,105.6169
Au_sed,33.0750,104.4836
Au_sed,25.4925,105.4831
Au_sed,25.9175,105.0203
Au_sed,32.7861,104.0200
Au_sed,24.4286,104.8256
Au_sed,24.9208,105.6583
Au_sed,32.2850,104.2583
Au_sed,34.5400,104.2078
Au_sed,29.9158,114.8808
Au_sed,32.8789,103.3003
Au_sed,25.5881,105.3742
Au_sed,0.8872,124.6664
Au_sed,36.7206,47.1397
Au_sed,1.4147,110.1508
Au_sed,39.7567,-116.2678
Au_sed,41.4003,-115.9886
Au_sed,39.7572,-115.5208
Au_sed,39.5261,-115.9847
Au_sed,40.5947,-112.1328
Au_sed,40.5864,-112.1408
Au_sed,40.0986,-115.6803
Au_sed,40.9817,-116.3783
Au_sed,42.0797,-113.0425
Au_sed,40.9525,-116.3625
Au_sed,41.0131,-116.4150
Au_sed,41.3428,-116.0003
Au_sed,39.7969,-116.3181
Au_sed,41.3728,-115.9550
Au_sed,40.9119,-116.3150
Au_sed,39.9683,-115.5158
Au_sed,39.8986,-116.2947
Au_sed,40.1939,-116.6178
Au_sed,40.1697,-116.6086
Au_sed,41.0361,-116.4272
Au_sed,40.9594,-116.3611
Au_sed,39.5269,-113.0078
Au_sed,39.1808,-115.6714
Au_sed,40.6181,-115.9733
Au_sed,40.9094,-116.2956
Au_sed,39.9342,-115.4831
Au_sed,41.4094,-116.0056
Au_sed,41.2117,-117.2547
Au_sed,40.6067,-116.0136
Au_sed,40.2561,-116.7458
Au_sed,39.7481,-116.4364
Au_sed,39.8031,-116.3647
Au_sed,39.7969,-116.3428
Au_sed,38.8219,-115.3689
Au_sed,40.7867,-116.2144
Au_sed,39.8875,-115.0481
Au_sed,39.8103,-116.3442
Au_sed,37.3875,-113.8775
Au_sed,39.1403,-115.5528
Au_sed,39.0619,-115.3997
Au_sed,40.1628,-116.5597
Au_sed,39.4606,-115.4500
Au_sed,39.0394,-113.8233
Au_sed,40.9256,-117.5033
Au_sed,40.9328,-116.3272
Au_sed,40.9733,-114.5311
Au_sed,39.4125,-116.0003
Au_sed,40.7900,-116.2300
Au_sed,41.4064,-115.9858
Au_sed,41.0028,-116.3825
Au_sed,40.5867,-112.1594
Au_sed,40.3131,-112.2064
Au_sed,40.8100,-116.2472
Au_sed,41.3444,-116.0344
Au_sed,41.3931,-116.0011
Au_sed,40.9239,-116.3542
Au_sed,38.9572,-116.8481
Au_sed,39.3003,-115.7344
Au_sed,40.8997,-116.2947
Au_sed,41.2503,-115.9494
Au_sed,40.4628,-116.0042
Au_sed,41.1353,-117.2569
Au_sed,40.2467,-116.7103
Au_sed,40.3497,-115.9800
Au_sed,40.9939,-117.3922
Au_sed,40.6139,-116.0111
Au_sed,40.1461,-116.5367
Au_sed,41.0261,-116.3853
Au_sed,41.3636,-115.9325
Au_sed,40.6033,-116.0106
Au_sed,41.0297,-116.4225
Au_sed,40.9203,-116.3592
Au_sed,41.3592,-115.9881
Au_sed,41.2614,-116.0217
Au_sed,41.0425,-116.4267
Au_sed,39.9078,-116.4311
Au_sed,40.9400,-116.3294
Au_sed,40.8031,-116.2361
Au_sed,41.2458,-117.1714
Au_sed,41.2522,-116.0139
Au_sed,40.9761,-114.5986
Au_sed,40.0003,-115.4944
Au_sed,39.4442,-115.9758
Au_sed,39.9458,-115.4494
Au_sed,41.4172,-115.9808
Au_sed,41.3933,-116.0492
Au_sed,39.6781,-115.5275
ZnPb_SEDEX,34.4878,4.0261
ZnPb_SEDEX,36.2100,4.8900
ZnPb_SEDEX,34.5250,4.0439
ZnPb_SEDEX,35.8714,7.8342
ZnPb_SEDEX,-23.2036,-65.7169
ZnPb_SEDEX,-23.1294,-65.7161
ZnPb_SEDEX,-30.7361,-68.9578
ZnPb_SEDEX,-31.4050,-67.3278
ZnPb_SEDEX,-24.6444,118.5861
ZnPb_SEDEX,-19.2269,122.2800
ZnPb_SEDEX,-25.8064,151.9631
ZnPb_SEDEX,-18.3200,125.7781
ZnPb_SEDEX,-31.9667,141.4667
ZnPb_SEDEX,-13.4200,134.4100
ZnPb_SEDEX,-18.7186,125.9644
ZnPb_SEDEX,-21.8692,140.9231
ZnPb_SEDEX,-18.7250,138.6050
ZnPb_SEDEX,-17.1658,144.5383
ZnPb_SEDEX,-41.8933,145.2850
ZnPb_SEDEX,-16.5386,136.1497
ZnPb_SEDEX,-20.2478,140.1633
ZnPb_SEDEX,-31.1614,145.6567
ZnPb_SEDEX,-18.1392,125.7767
ZnPb_SEDEX,-19.1075,138.6850
ZnPb_SEDEX,-20.5681,139.4756
ZnPb_SEDEX,-13.5136,131.5444
ZnPb_SEDEX,-18.8167,138.8333
ZnPb_SEDEX,-16.9342,144.2636
ZnPb_SEDEX,-19.7714,139.0453
ZnPb_SEDEX,-32.0203,149.5406
ZnPb_SEDEX,-21.5800,140.9200
ZnPb_SEDEX,-16.4328,136.9958
ZnPb_SEDEX,-32.6494,136.4169
ZnPb_SEDEX,-13.5444,131.5503
ZnPb_SEDEX,-17.6847,145.1111
ZnPb_SEDEX,-20.7167,139.4756
ZnPb_SEDEX,-17.3500,144.5667
ZnPb_SEDEX,-17.1033,144.3817
ZnPb_SEDEX,-17.2606,124.7281
ZnPb_SEDEX,-21.8511,140.6886
ZnPb_SEDEX,-32.0519,141.3292
ZnPb_SEDEX,-15.4428,128.9589
ZnPb_SEDEX,-21.5000,141.0000
ZnPb_SEDEX,-18.6283,125.8586
ZnPb_SEDEX,-17.1719,124.6397
ZnPb_SEDEX,-12.9794,131.1111
ZnPb_SEDEX,46.6250,13.6517
ZnPb_SEDEX,47.3606,11.4489
ZnPb_SEDEX,41.7172,46.4142
ZnPb_SEDEX,41.7464,46.3686
ZnPb_SEDEX,41.6461,46.5439
ZnPb_SEDEX,50.7106,6.0086
ZnPb_SEDEX,44.1522,18.3681
ZnPb_SEDEX,-17.1044,-46.7639
ZnPb_SEDEX,-12.8111,-42.7325
ZnPb_SEDEX,-9.9081,-41.5372
ZnPb_SEDEX,-24.8336,-48.8319
ZnPb_SEDEX,-16.9661,-46.9306
ZnPb_SEDEX,-15.4889,-44.3886
ZnPb_SEDEX,-17.5039,-46.8208
ZnPb_SEDEX,-12.7967,-41.1069
ZnPb_SEDEX,-24.6883,-48.8708
ZnPb_SEDEX,-24.9283,-49.0483
ZnPb_SEDEX,-11.3250,-41.8033
ZnPb_SEDEX,-17.9236,-46.7842
ZnPb_SEDEX,41.4886,24.9242
ZnPb_SEDEX,43.1436,23.4758
ZnPb_SEDEX,57.3769,-124.8414
ZnPb_SEDEX,57.9600,-125.7900
ZnPb_SEDEX,64.0433,-129.4200
ZnPb_SEDEX,52.0547,-118.2250
ZnPb_SEDEX,76.6550,-94.1592
ZnPb_SEDEX,50.4675,-118.0544
ZnPb_SEDEX,64.4000,-134.6667
ZnPb_SEDEX,49.7625,-116.8608
ZnPb_SEDEX,57.6611,-69.4450
ZnPb_SEDEX,45.4178,-76.7047
ZnPb_SEDEX,50.6444,-127.6031
ZnPb_SEDEX,57.5097,-125.1600
ZnPb_SEDEX,62.7844,-135.1433
ZnPb_SEDEX,50.7306,-118.7378
ZnPb_SEDEX,59.3200,-129.8714
ZnPb_SEDEX,51.4472,-118.8233
ZnPb_SEDEX,64.1558,-133.3561
ZnPb_SEDEX,58.0667,-125.9081
ZnPb_SEDEX,50.3639,-116.9514
ZnPb_SEDEX,62.2608,-133.2169
ZnPb_SEDEX,75.5694,-96.1939
ZnPb_SEDEX,66.9669,-113.3236
ZnPb_SEDEX,62.3567,-133.3669
ZnPb_SEDEX,64.9333,-130.6833
ZnPb_SEDEX,45.0286,-63.3389
ZnPb_SEDEX,57.4750,-103.7539
ZnPb_SEDEX,64.4286,-132.5464
ZnPb_SEDEX,49.1522,-117.1986
ZnPb_SEDEX,62.5644,-129.5272
ZnPb_SEDEX,63.1486,-130.2647
ZnPb_SEDEX,49.1031,-117.2319
ZnPb_SEDEX,45.9819,-60.9631
ZnPb_SEDEX,49.7278,-115.5872
ZnPb_SEDEX,46.1169,-75.9556
ZnPb_SEDEX,49.2067,-116.5744
ZnPb_SEDEX,44.6864,-76.7622
ZnPb_SEDEX,55.5658,-125.4144
ZnPb_SEDEX,61.4756,-129.4039
ZnPb_SEDEX,59.2706,-129.3767
ZnPb_SEDEX,60.4906,-127.9428
ZnPb_SEDEX,47.0111,-60.5881
ZnPb_SEDEX,60.3553,-127.3986
ZnPb_SEDEX,59.9272,-130.3422
ZnPb_SEDEX,50.3406,-116.4250
ZnPb_SEDEX,51.4239,-116.4472
ZnPb_SEDEX,51.0472,-119.5067
ZnPb_SEDEX,57.6647,-125.4008
ZnPb_SEDEX,60.5178,-128.8775
ZnPb_SEDEX,73.0617,-84.5083
ZnPb_SEDEX,45.7006,-76.6778
ZnPb_SEDEX,50.2819,-57.4711
ZnPb_SEDEX,50.4717,-116.3017
ZnPb_SEDEX,49.7261,-117.4156
ZnPb_SEDEX,60.8322,-114.4489
ZnPb_SEDEX,75.3878,-96.9311
ZnPb_SEDEX,61.5556,-124.7969
ZnPb_SEDEX,49.0303,-117.3442
ZnPb_SEDEX,51.8750,-118.5736
ZnPb_SEDEX,60.5478,-128.8789
ZnPb_SEDEX,51.1250,-118.4122
ZnPb_SEDEX,56.9300,-123.7131
ZnPb_SEDEX,51.7764,-118.9011
ZnPb_SEDEX,44.8744,-78.5047
ZnPb_SEDEX,45.2725,-63.0767
ZnPb_SEDEX,49.7083,-116.0056
ZnPb_SEDEX,62.2075,-133.0347
ZnPb_SEDEX,63.1647,-130.1444
ZnPb_SEDEX,45.6800,-72.6700
ZnPb_SEDEX,62.3000,-128.1667
ZnPb_SEDEX,45.2056,-64.0417
ZnPb_SEDEX,50.8800,-117.9678
ZnPb_SEDEX,50.3628,-126.9119
ZnPb_SEDEX,45.8572,-60.4108
ZnPb_SEDEX,-47.4242,-72.4750
ZnPb_SEDEX,-45.0339,-71.9264
ZnPb_SEDEX,-28.0661,-70.4722
ZnPb_SEDEX,-46.5700,-72.5492
ZnPb_SEDEX,33.5900,106.8800
ZnPb_SEDEX,44.4492,118.8878
ZnPb_SEDEX,40.5861,120.0986
ZnPb_SEDEX,25.4086,108.9811
ZnPb_SEDEX,25.1925,108.1433
ZnPb_SEDEX,33.8606,105.6811
ZnPb_SEDEX,33.9794,105.6911
ZnPb_SEDEX,24.5542,113.7222
ZnPb_SEDEX,26.6317,102.8697
ZnPb_SEDEX,33.8458,105.3603
ZnPb_SEDEX,28.1931,110.4614
ZnPb_SEDEX,41.1100,107.0733
ZnPb_SEDEX,25.0961,113.6014
ZnPb_SEDEX,23.0494,111.1933
ZnPb_SEDEX,40.7808,118.2322
ZnPb_SEDEX,42.6458,124.2878
ZnPb_SEDEX,40.8481,118.2331
ZnPb_SEDEX,44.6375,119.2631
ZnPb_SEDEX,25.3000,111.7200
ZnPb_SEDEX,25.7336,112.6997
ZnPb_SEDEX,41.2978,125.3653
ZnPb_SEDEX,28.5325,109.3750
ZnPb_SEDEX,41.2956,106.7789
ZnPb_SEDEX,41.2200,109.3339
ZnPb_SEDEX,26.4269,99.4072
ZnPb_SEDEX,26.6339,103.7003
ZnPb_SEDEX,24.8181,107.5836
ZnPb_SEDEX,34.3222,105.0706
ZnPb_SEDEX,27.3519,102.9842
ZnPb_SEDEX,26.2358,107.6653
ZnPb_SEDEX,33.5900,110.7944
ZnPb_SEDEX,26.6431,103.7233
ZnPb_SEDEX,40.7339,123.6169
ZnPb_SEDEX,32.1583,118.9653
ZnPb_SEDEX,26.5489,112.5836
ZnPb_SEDEX,24.8783,109.5006
ZnPb_SEDEX,40.9522,106.8053
ZnPb_SEDEX,42.9172,128.9883
ZnPb_SEDEX,26.9625,102.1608
ZnPb_SEDEX,33.4447,109.9381
ZnPb_SEDEX,41.8842,91.7319
ZnPb_SEDEX,33.0983,109.1492
ZnPb_SEDEX,37.5997,111.9825
ZnPb_SEDEX,33.5433,108.9311
ZnPb_SEDEX,33.7514,106.8497
ZnPb_SEDEX,-4.3753,14.1569
ZnPb_SEDEX,-4.3700,13.8492
ZnPb_SEDEX,22.6356,-83.9769
ZnPb_SEDEX,22.5911,-83.9419
ZnPb_SEDEX,22.5706,-83.9492
ZnPb_SEDEX,22.6428,-83.9558
ZnPb_SEDEX,-11.7611,27.2456
ZnPb_SEDEX,25.7203,34.5306
ZnPb_SEDEX,64.0589,24.7908
ZnPb_SEDEX,42.9561,0.2142
ZnPb_SEDEX,42.7503,1.3006
ZnPb_SEDEX,43.9242,3.6228
ZnPb_SEDEX,44.0778,3.3889
ZnPb_SEDEX,44.1100,3.4658
ZnPb_SEDEX,44.5406,4.2919
ZnPb_SEDEX,-1.4792,10.2403
ZnPb_SEDEX,50.7458,6.4447
ZnPb_SEDEX,50.5728,6.6117
ZnPb_SEDEX,51.1292,8.0778
ZnPb_SEDEX,49.6094,11.9347
ZnPb_SEDEX,51.8906,10.4194
ZnPb_SEDEX,40.5197,23.7961
ZnPb_SEDEX,37.7036,24.0592
ZnPb_SEDEX,40.6008,23.7492
ZnPb_SEDEX,71.1261,-51.2781
ZnPb_SEDEX,83.0786,-28.4150
ZnPb_SEDEX,71.0961,-51.2339
ZnPb_SEDEX,14.8617,-88.0750
ZnPb_SEDEX,29.7619,80.3125
ZnPb_SEDEX,25.8183,75.2669
ZnPb_SEDEX,26.9750,88.6514
ZnPb_SEDEX,25.3978,74.6178
ZnPb_SEDEX,25.8039,75.2436
ZnPb_SEDEX,26.5272,74.6864
ZnPb_SEDEX,26.5894,74.6864
ZnPb_SEDEX,20.7886,79.5119
ZnPb_SEDEX,26.5003,74.6681
ZnPb_SEDEX,12.0147,78.9514
ZnPb_SEDEX,24.9503,74.1339
ZnPb_SEDEX,25.8322,74.7386
ZnPb_SEDEX,27.1803,88.5331
ZnPb_SEDEX,25.0992,74.3542
ZnPb_SEDEX,27.6158,75.5247
ZnPb_SEDEX,22.0519,83.9206
ZnPb_SEDEX,25.7522,75.2192
ZnPb_SEDEX,25.3200,74.5347
ZnPb_SEDEX,24.3636,73.7161
ZnPb_SEDEX,-2.7056,108.0736
ZnPb_SEDEX,2.5069,98.2278
ZnPb_SEDEX,34.0894,49.2447
ZnPb_SEDEX,36.6247,47.4053
ZnPb_SEDEX,32.7306,51.1489
ZnPb_SEDEX,33.8508,49.6081
ZnPb_SEDEX,32.4556,51.5633
ZnPb_SEDEX,28.0825,52.0939
ZnPb_SEDEX,31.7525,55.7636
ZnPb_SEDEX,33.7375,49.8928
ZnPb_SEDEX,31.0331,55.2806
ZnPb_SEDEX,34.6500,57.1333
ZnPb_SEDEX,54.2144,-8.5267
ZnPb_SEDEX,53.6178,-7.4694
ZnPb_SEDEX,53.2261,-6.9267
ZnPb_SEDEX,52.5211,-8.3383
ZnPb_SEDEX,52.6400,-8.9806
ZnPb_SEDEX,52.7847,-7.5861
ZnPb_SEDEX,52.5222,-8.1869
ZnPb_SEDEX,53.2839,-6.8639
ZnPb_SEDEX,53.6489,-7.7356
ZnPb_SEDEX,52.7592,-7.7114
ZnPb_SEDEX,53.4444,-7.6994
ZnPb_SEDEX,53.6544,-6.7153
ZnPb_SEDEX,53.7564,-7.0978
ZnPb_SEDEX,53.1911,-6.8197
ZnPb_SEDEX,52.7897,-8.2544
ZnPb_SEDEX,53.6844,-6.7369
ZnPb_SEDEX,53.1650,-8.3764
ZnPb_SEDEX,43.0969,10.6011
ZnPb_SEDEX,39.8775,9.1717
ZnPb_SEDEX,45.8636,9.8425
ZnPb_SEDEX,39.3172,8.5031
ZnPb_SEDEX,39.3892,8.5600
ZnPb_SEDEX,46.4411,13.5714
ZnPb_SEDEX,46.5669,12.5833
ZnPb_SEDEX,38.9614,8.7894
ZnPb_SEDEX,39.4236,8.5011
ZnPb_SEDEX,46.4383,11.0533
ZnPb_SEDEX,35.9844,138.9264
ZnPb_SEDEX,32.8775,131.5022
ZnPb_SEDEX,36.3278,137.3189
ZnPb_SEDEX,37.0733,139.5531
ZnPb_SEDEX,37.0144,139.5150
ZnPb_SEDEX,35.8778,136.5714
ZnPb_SEDEX,36.9872,139.5711
ZnPb_SEDEX,38.7356,140.5194
ZnPb_SEDEX,36.0267,136.9867
ZnPb_SEDEX,34.6456,131.8975
ZnPb_SEDEX,43.5286,68.8944
ZnPb_SEDEX,43.1619,69.9250
ZnPb_SEDEX,48.2181,72.0972
ZnPb_SEDEX,43.8225,67.4939
ZnPb_SEDEX,48.4628,73.2119
ZnPb_SEDEX,49.3692,75.7086
ZnPb_SEDEX,43.5078,68.4619
ZnPb_SEDEX,52.0156,62.3450
ZnPb_SEDEX,43.9608,67.3744
ZnPb_SEDEX,43.6647,67.6114
ZnPb_SEDEX,44.8108,78.8619
ZnPb_SEDEX,48.4314,70.2647
ZnPb_SEDEX,48.3744,70.3208
ZnPb_SEDEX,48.2764,70.2294
ZnPb_SEDEX,41.2925,71.3300
ZnPb_SEDEX,42.0617,22.5367
ZnPb_SEDEX,42.1694,22.4906
ZnPb_SEDEX,31.2344,-107.5856
ZnPb_SEDEX,30.9847,-110.3517
ZnPb_SEDEX,23.6894,-100.8800
ZnPb_SEDEX,22.2219,-100.8031
ZnPb_SEDEX,23.3803,-103.7578
ZnPb_SEDEX,23.1406,-101.1503
ZnPb_SEDEX,28.3658,-102.5778
ZnPb_SEDEX,20.8425,-99.4908
ZnPb_SEDEX,26.9472,-108.1725
ZnPb_SEDEX,25.7931,-103.7911
ZnPb_SEDEX,27.8508,-105.4889
ZnPb_SEDEX,24.4008,-106.6003
ZnPb_SEDEX,29.0797,-105.2436
ZnPb_SEDEX,20.7719,-101.1919
ZnPb_SEDEX,24.6933,-101.4650
ZnPb_SEDEX,22.4142,-101.9125
ZnPb_SEDEX,28.6078,-105.8756
ZnPb_SEDEX,27.2733,-103.6897
ZnPb_SEDEX,23.6308,-103.6239
ZnPb_SEDEX,18.5336,-99.5961
ZnPb_SEDEX,25.0342,-103.7153
ZnPb_SEDEX,20.7383,-99.4003
ZnPb_SEDEX,42.1333,104.9167
ZnPb_SEDEX,46.7822,113.3264
ZnPb_SEDEX,45.2167,106.9167
ZnPb_SEDEX,49.0842,114.0922
ZnPb_SEDEX,32.7164,-5.1039
ZnPb_SEDEX,32.6500,-4.0686
ZnPb_SEDEX,32.7664,-4.6325
ZnPb_SEDEX,34.4728,-1.7278
ZnPb_SEDEX,32.8236,-4.9375
ZnPb_SEDEX,-19.5161,18.2675
ZnPb_SEDEX,-19.4750,17.9167
ZnPb_SEDEX,-19.6008,17.7792
ZnPb_SEDEX,-19.4811,17.8319
ZnPb_SEDEX,-19.4261,18.0219
ZnPb_SEDEX,-19.7100,17.7058
ZnPb_SEDEX,-27.9506,16.7644
ZnPb_SEDEX,-27.8203,16.6089
ZnPb_SEDEX,-18.7806,13.4078
ZnPb_SEDEX,-19.2394,17.7161
ZnPb_SEDEX,28.3919,85.1203
ZnPb_SEDEX,-35.1644,174.3392
ZnPb_SEDEX,40.3819,128.8300
ZnPb_SEDEX,65.9086,13.8072
ZnPb_SEDEX,61.1283,11.3694
ZnPb_SEDEX,65.8283,12.6503
ZnPb_SEDEX,59.7350,10.1250
ZnPb_SEDEX,66.2836,14.2011
ZnPb_SEDEX,60.2578,10.6156
ZnPb_SEDEX,61.3036,11.7781
ZnPb_SEDEX,68.3658,16.7056
ZnPb_SEDEX,60.8800,10.3858
ZnPb_SEDEX,26.2233,66.8364
ZnPb_SEDEX,27.7447,66.5347
ZnPb_SEDEX,34.9133,72.9131
ZnPb_SEDEX,27.8525,66.4317
ZnPb_SEDEX,-9.5417,-77.0514
ZnPb_SEDEX,-10.5781,-76.1919
ZnPb_SEDEX,-12.3825,-75.3161
ZnPb_SEDEX,-10.6775,-76.2611
ZnPb_SEDEX,-10.7522,-76.2717
ZnPb_SEDEX,-5.8911,-78.0592
ZnPb_SEDEX,-6.7533,-78.5858
ZnPb_SEDEX,-9.8642,-77.0006
ZnPb_SEDEX,-10.7936,-76.7300
ZnPb_SEDEX,-10.7906,-76.2711
ZnPb_SEDEX,-11.2347,-75.3850
ZnPb_SEDEX,-11.2333,-76.5333
ZnPb_SEDEX,-10.3936,-76.7539
ZnPb_SEDEX,-12.3936,-75.7539
ZnPb_SEDEX,16.3697,120.6036
ZnPb_SEDEX,50.2833,19.5333
ZnPb_SEDEX,46.0319,22.8739
ZnPb_SEDEX,45.2844,21.7569
ZnPb_SEDEX,51.0650,117.7739
ZnPb_SEDEX,51.2722,119.5544
ZnPb_SEDEX,44.5528,135.5978
ZnPb_SEDEX,58.1306,93.5028
ZnPb_SEDEX,51.2325,119.5522
ZnPb_SEDEX,56.2578,109.9186
ZnPb_SEDEX,50.4347,117.9894
ZnPb_SEDEX,58.5292,93.2458
ZnPb_SEDEX,72.8600,53.5739
ZnPb_SEDEX,58.3867,93.3353
ZnPb_SEDEX,60.2022,136.6672
ZnPb_SEDEX,63.6656,148.6992
ZnPb_SEDEX,25.5031,37.0311
ZnPb_SEDEX,42.5264,22.2406
ZnPb_SEDEX,43.2425,20.8233
ZnPb_SEDEX,44.1325,20.4956
ZnPb_SEDEX,42.9344,20.9211
ZnPb_SEDEX,44.2708,19.3406
ZnPb_SEDEX,46.5144,14.8522
ZnPb_SEDEX,46.4767,14.7781
ZnPb_SEDEX,-29.2147,18.7894
ZnPb_SEDEX,-29.2325,18.7303
ZnPb_SEDEX,-29.2572,18.8019
ZnPb_SEDEX,-28.4742,23.5969
ZnPb_SEDEX,-29.2519,18.9811
ZnPb_SEDEX,-27.4306,24.2697
ZnPb_SEDEX,-29.3236,19.6906
ZnPb_SEDEX,37.1689,128.6686
ZnPb_SEDEX,36.8575,129.0639
ZnPb_SEDEX,37.1947,128.6692
ZnPb_SEDEX,37.0794,129.2825
ZnPb_SEDEX,37.0839,129.0214
ZnPb_SEDEX,37.1008,129.1569
ZnPb_SEDEX,42.5161,-6.6003
ZnPb_SEDEX,43.2839,-1.8050
ZnPb_SEDEX,43.1681,-4.7867
ZnPb_SEDEX,43.3450,-4.0847
ZnPb_SEDEX,43.0417,-2.2897
ZnPb_SEDEX,17.7925,36.1786
ZnPb_SEDEX,64.4025,15.9272
ZnPb_SEDEX,61.9503,12.3336
ZnPb_SEDEX,66.1497,17.1639
ZnPb_SEDEX,64.4872,15.9933
ZnPb_SEDEX,66.1867,17.2483
ZnPb_SEDEX,62.0222,12.3881
ZnPb_SEDEX,61.9486,12.5581
ZnPb_SEDEX,58.8128,15.1097
ZnPb_SEDEX,40.6297,69.5967
ZnPb_SEDEX,16.6614,98.6619
