family,cell_lat,cell_lon,score_pct,nearest_anchor_lat,nearest_anchor_lon,nearest_km
ZnPb,50.0,-130.0,97.3,50.13,-123.1,493.0
ZnPb,48.0,-100.0,97.3,50.22,-95.92,386.0
ZnPb,48.0,-130.0,97.2,48.42,-123.37,493.0
ZnPb,52.0,-130.0,97.2,54.96,-130.91,335.0
ZnPb,38.0,-128.0,97.2,38.62,-122.58,478.0
ZnPb,32.0,-124.0,97.1,35.89,-121.41,494.0
ZnPb,46.0,-130.0,97.0,48.42,-123.37,568.0
ZnPb,44.0,-82.0,97.0,46.52,-81.37,285.0
ZnPb,34.0,-126.0,96.9,35.89,-121.41,468.0
ZnPb,56.0,-120.0,96.9,57.38,-124.84,333.0
ZnPb,56.0,-118.0,96.9,57.38,-124.84,445.0
ZnPb,30.0,-122.0,96.8,33.39,-118.41,507.0
ZnPb,56.0,-116.0,96.7,51.88,-118.57,489.0
ZnPb,44.0,-130.0,96.7,42.75,-124.13,494.0
ZnPb,30.0,-98.0,96.6,26.68,-100.34,434.0
ZnPb,32.0,-82.0,96.6,31.94,-84.96,279.0
ZnPb,54.0,-106.0,96.6,54.75,-101.88,280.0
ZnPb,56.0,-140.0,96.5,57.68,-136.11,301.0
ZnPb,26.0,-116.0,96.5,28.82,-113.62,392.0
ZnPb,44.0,-80.0,96.5,46.55,-81.0,294.0
ZnPb,66.0,-136.0,96.5,63.9,-135.44,235.0
ZnPb,56.0,-114.0,96.5,51.88,-118.57,547.0
ZnPb,24.0,-110.0,96.4,25.47,-107.03,342.0
ZnPb,52.0,-132.0,96.4,54.96,-130.91,337.0
ZnPb,48.0,-98.0,96.4,50.22,-95.92,290.0
ZnPb,56.0,-142.0,96.4,57.68,-136.11,404.0
ZnPb,-14.0,-78.0,96.3,-14.02,-75.63,256.0
ZnPb,42.0,-130.0,96.3,42.75,-124.13,489.0
ZnPb,-12.0,-70.0,96.3,-13.93,-70.75,229.0
ZnPb,56.0,-144.0,96.2,60.35,-144.31,484.0
ZnPb,60.0,-164.0,96.2,61.83,-161.89,233.0
ZnPb,30.0,-96.0,96.2,34.09,-94.32,482.0
ZnPb,-10.0,-72.0,96.2,-12.45,-74.18,362.0
ZnPb,30.0,-94.0,96.2,34.09,-94.32,456.0
ZnPb,-10.0,-80.0,96.2,-9.53,-77.92,234.0
ZnPb,36.0,-128.0,96.2,37.89,-122.26,552.0
ZnPb,56.0,-146.0,96.1,59.96,-147.99,456.0
ZnPb,-8.0,-74.0,96.1,-9.21,-76.54,310.0
ZnPb,56.0,-148.0,96.1,57.91,-152.61,351.0
ZnPb,30.0,-92.0,96.1,34.09,-94.32,505.0
ZnPb,28.0,-120.0,96.1,33.39,-118.41,618.0
ZnPb,50.0,-100.0,96.1,50.22,-95.92,292.0
ZnPb,56.0,-150.0,96.1,57.89,-152.64,264.0
ZnPb,52.0,-102.0,96.1,54.71,-101.73,302.0
ZnPb,56.0,-112.0,96.0,51.88,-118.57,628.0
ZnPb,-18.0,-74.0,96.0,-15.3,-74.01,300.0
Cr,38.0,-126.0,99.9,38.62,-123.13,260.0
Cr,42.0,-128.0,99.8,42.85,-124.59,295.0
Cr,40.0,-128.0,99.8,40.7,-123.86,359.0
Cr,44.0,-128.0,99.8,43.32,-124.6,284.0
Cr,38.0,-128.0,99.7,39.84,-123.7,424.0
Cr,36.0,-126.0,99.7,38.0,-122.64,372.0
Cr,42.0,-130.0,99.7,42.85,-124.59,454.0
Cr,40.0,-130.0,99.6,41.27,-124.05,521.0
Cr,46.0,-128.0,99.6,46.64,-124.05,312.0
Cr,34.0,-124.0,99.6,35.79,-121.33,314.0
Cr,44.0,-130.0,99.6,43.32,-124.6,441.0
Cr,36.0,-128.0,99.6,38.62,-123.13,520.0
Cr,38.0,-130.0,99.5,39.84,-123.7,582.0
Cr,34.0,-126.0,99.5,35.88,-121.42,467.0
Cr,46.0,-130.0,99.5,46.64,-124.05,462.0
Cr,42.0,-132.0,99.5,42.85,-124.59,615.0
Cr,48.0,-128.0,99.5,48.01,-124.68,247.0
Cr,32.0,-122.0,99.4,34.61,-120.18,336.0
Cr,44.0,-132.0,99.4,43.32,-124.6,600.0
Cr,32.0,-120.0,99.4,34.61,-120.18,291.0
Cr,40.0,-132.0,99.4,41.27,-124.05,685.0
Cr,36.0,-130.0,99.4,38.62,-123.13,673.0
Cr,32.0,-124.0,99.4,34.89,-120.62,449.0
Cr,32.0,-118.0,99.3,34.34,-118.34,262.0
Cr,34.0,-128.0,99.3,35.88,-121.42,635.0
Cr,48.0,-130.0,99.3,48.01,-124.68,396.0
Cr,50.0,-126.0,99.3,49.22,-123.1,226.0
Cr,46.0,-132.0,99.3,47.99,-124.67,598.0
Cr,38.0,-132.0,99.3,39.84,-123.7,746.0
Cr,32.0,-126.0,99.2,34.92,-120.65,593.0
Cr,32.0,-116.0,99.2,34.01,-114.9,246.0
Cr,50.0,-128.0,99.2,48.02,-124.68,327.0
Cr,50.0,-114.0,99.2,47.27,-114.41,305.0
Cr,42.0,-134.0,99.2,42.85,-124.59,778.0
Cr,44.0,-134.0,99.2,43.32,-124.6,760.0
Cr,48.0,-110.0,99.2,46.65,-112.43,237.0
Cr,48.0,-132.0,99.1,48.01,-124.68,544.0
Cr,52.0,-122.0,99.1,49.22,-123.1,319.0
Cr,40.0,-134.0,99.0,41.27,-124.05,851.0
Cr,52.0,-120.0,99.0,48.96,-119.78,338.0
Cr,34.0,-130.0,99.0,38.0,-122.64,797.0
Cr,50.0,-112.0,99.0,47.27,-114.41,351.0
Cr,52.0,-124.0,99.0,49.22,-123.1,316.0
Cr,36.0,-132.0,98.9,38.62,-123.13,836.0
Cr,50.0,-130.0,98.9,48.02,-124.68,446.0
Cr,30.0,-120.0,98.9,28.11,-115.23,509.0
Cr,52.0,-118.0,98.9,48.97,-118.52,339.0
Cr,30.0,-122.0,98.9,34.61,-120.18,540.0
Cr,60.0,-156.0,98.9,59.21,-151.83,250.0
Cr,24.0,-78.0,98.8,21.86,-77.89,238.0
Cr,46.0,-134.0,98.8,48.01,-124.68,741.0
Cr,20.0,-80.0,98.8,21.19,-77.84,261.0
Cr,24.0,-76.0,98.8,21.79,-77.56,293.0
Cr,52.0,-126.0,98.8,49.22,-123.1,371.0
Cr,32.0,-128.0,98.7,35.88,-121.42,744.0
Cr,52.0,-116.0,98.7,48.97,-118.52,382.0
Cr,30.0,-118.0,98.6,28.11,-115.23,342.0
Cr,18.0,-78.0,98.6,21.19,-77.84,355.0
Cr,30.0,-124.0,98.6,34.61,-120.18,626.0
Cr,18.0,-76.0,98.6,20.37,-75.65,266.0
Cr,48.0,-108.0,98.5,45.63,-109.24,280.0
Cr,58.0,-148.0,98.5,59.36,-151.48,251.0
Cr,50.0,-110.0,98.4,46.65,-112.43,414.0
Cr,38.0,-134.0,98.4,39.84,-123.7,914.0
Cr,52.0,-128.0,98.4,54.9,-131.29,389.0
Cr,24.0,-74.0,98.4,20.62,-74.97,389.0
Cr,58.0,-146.0,98.4,60.35,-145.54,263.0
Cr,52.0,-114.0,98.3,48.97,-118.52,465.0
Cr,18.0,-80.0,98.3,21.19,-77.84,421.0
Cr,-22.0,28.0,98.3,-23.83,28.88,223.0
Cr,50.0,-132.0,98.2,54.9,-131.3,547.0
Cr,58.0,-144.0,98.2,60.07,-142.46,246.0
Cr,18.0,-74.0,98.1,20.43,-74.61,277.0
Cr,46.0,-106.0,98.1,45.18,-109.06,255.0
Cr,48.0,-134.0,98.1,48.01,-124.68,693.0
Cr,20.0,-82.0,98.1,22.85,-81.35,324.0
Cr,30.0,-116.0,98.0,28.11,-115.23,223.0
Cr,62.0,-164.0,98.0,64.44,-165.01,276.0
Cr,26.0,-78.0,98.0,21.86,-77.89,460.0
Cr,42.0,30.0,98.0,40.05,30.76,226.0
Cr,-22.0,32.0,97.9,-21.0,30.13,223.0
Cr,26.0,-76.0,97.9,21.79,-77.56,494.0
Cr,22.0,-72.0,97.9,20.45,-74.58,318.0
Cr,42.0,28.0,97.9,39.97,28.57,231.0
Cr,52.0,-130.0,97.8,54.9,-131.29,334.0
Cr,30.0,-126.0,97.8,34.89,-120.62,742.0
Cr,44.0,-136.0,97.8,43.32,-124.6,919.0
Cr,42.0,-136.0,97.7,42.85,-124.59,941.0
Cr,52.0,-112.0,97.7,47.27,-114.41,554.0
Cr,36.0,26.0,97.7,36.95,28.3,231.0
Cr,-22.0,26.0,97.6,-24.96,26.3,331.0
Cr,26.0,-80.0,97.6,23.09,-81.76,370.0
Cr,48.0,-106.0,97.6,45.63,-109.24,361.0
Cr,50.0,-108.0,97.6,46.65,-112.43,496.0
Cr,42.0,26.0,97.5,39.97,28.57,312.0
Cr,56.0,-150.0,97.5,56.98,-154.44,293.0
Cr,62.0,-136.0,97.5,62.3,-141.2,272.0
Cr,54.0,-122.0,97.5,49.22,-123.1,537.0
Cr,34.0,30.0,97.5,34.92,32.86,282.0
Cr,62.0,-166.0,97.4,64.44,-165.01,276.0
Cr,54.0,-124.0,97.4,54.9,-131.29,482.0
Cr,34.0,-132.0,97.4,38.62,-123.13,945.0
Cr,54.0,-120.0,97.4,48.96,-119.78,561.0
Cr,56.0,-148.0,97.3,57.87,-153.69,403.0
Cr,16.0,-78.0,97.3,20.37,-75.65,546.0
Cr,64.0,-136.0,97.3,64.74,-141.38,271.0
Cr,16.0,-76.0,97.3,20.37,-75.65,487.0
Cr,36.0,-76.0,97.3,35.95,-78.65,239.0
Cr,24.0,-72.0,97.3,20.47,-74.6,475.0
Cr,-20.0,26.0,97.3,-19.41,29.83,406.0
Cr,18.0,-82.0,97.3,22.85,-81.35,543.0
Cr,54.0,-126.0,97.3,54.9,-131.29,356.0
Cr,46.0,-136.0,97.2,48.01,-124.68,886.0
Cr,26.0,-74.0,97.2,21.79,-77.56,592.0
Cr,56.0,-146.0,97.2,60.35,-145.54,484.0
Cr,32.0,-130.0,97.2,35.88,-121.42,901.0
Cr,54.0,-118.0,97.1,48.97,-118.52,561.0
Cr,34.0,28.0,97.1,36.62,29.13,309.0
Cr,40.0,-136.0,97.1,42.85,-124.59,1002.0
Cr,60.0,-166.0,97.1,59.07,-161.87,255.0
Mn,36.0,-124.0,99.5,36.01,-121.52,223.0
Mn,38.0,-126.0,99.4,38.65,-123.4,238.0
Mn,40.0,-84.0,99.3,39.43,-81.45,227.0
Mn,40.0,-86.0,99.1,37.42,-88.35,352.0
Mn,36.0,-126.0,99.1,37.48,-122.31,368.0
Mn,32.0,-120.0,99.1,34.68,-119.98,298.0
Mn,40.0,-128.0,99.1,40.41,-124.06,338.0
Mn,34.0,-124.0,99.0,35.8,-121.34,314.0
Mn,42.0,-128.0,99.0,42.13,-124.44,294.0
Mn,38.0,-128.0,99.0,38.65,-123.4,408.0
Mn,40.0,-88.0,98.9,37.42,-88.35,288.0
Mn,44.0,-128.0,98.8,43.22,-124.37,305.0
Mn,34.0,-76.0,98.8,35.52,-78.96,319.0
Mn,30.0,-118.0,98.8,31.08,-115.6,259.0
Mn,32.0,-122.0,98.8,34.68,-119.98,352.0
Mn,42.0,-84.0,98.8,40.89,-80.71,301.0
Mn,38.0,-74.0,98.8,37.08,-76.48,241.0
Mn,34.0,-102.0,98.7,33.62,-105.23,301.0
Mn,40.0,-90.0,98.7,37.95,-90.78,238.0
Mn,36.0,-74.0,98.7,37.08,-76.48,252.0
Mn,34.0,-126.0,98.6,36.01,-121.52,465.0
Mn,36.0,-128.0,98.6,38.65,-123.4,502.0
Mn,42.0,-86.0,98.6,45.22,-87.28,373.0
Mn,30.0,-84.0,98.6,31.77,-85.7,255.0
Mn,46.0,-128.0,98.6,47.25,-124.22,320.0
Mn,30.0,-82.0,98.6,31.43,-78.4,379.0
Mn,40.0,-130.0,98.6,40.41,-124.06,506.0
Mn,42.0,-130.0,98.5,42.13,-124.44,459.0
Mn,28.0,-116.0,98.5,31.08,-115.6,345.0
Mn,30.0,-120.0,98.5,32.23,-116.8,393.0
Mn,40.0,-92.0,98.4,37.95,-90.78,251.0
Mn,36.0,-100.0,98.4,34.15,-98.33,256.0
Mn,38.0,-100.0,98.4,37.01,-102.99,286.0
Mn,42.0,-88.0,98.4,45.22,-87.28,363.0
Mn,32.0,-124.0,98.4,35.27,-120.78,470.0
Mn,44.0,-130.0,98.4,42.95,-124.46,462.0
Mn,38.0,-130.0,98.4,39.89,-123.82,574.0
Mn,50.0,-112.0,98.4,49.0,-115.47,274.0
Mn,40.0,-100.0,98.3,40.97,-104.16,368.0
Mn,34.0,-74.0,98.3,37.08,-76.48,409.0
Mn,32.0,-76.0,98.3,31.43,-78.4,236.0
Mn,38.0,-96.0,98.3,36.29,-93.48,293.0
Mn,38.0,-72.0,98.3,40.73,-74.07,352.0
Mn,42.0,-90.0,98.2,45.22,-87.28,420.0
Mn,38.0,-98.0,98.2,34.46,-96.48,417.0
Mn,40.0,-94.0,98.2,37.64,-91.18,358.0
Mn,48.0,-128.0,98.2,48.2,-124.48,262.0
Mn,44.0,-82.0,98.2,43.11,-79.03,259.0
Mn,48.0,-106.0,98.1,47.23,-109.21,255.0
Mn,50.0,-110.0,98.1,47.63,-110.42,265.0
Mn,46.0,-130.0,98.1,47.25,-124.22,463.0
Mn,44.0,-84.0,98.1,45.22,-87.28,293.0
Mn,40.0,-98.0,98.1,43.8,-99.33,437.0
Mn,50.0,-126.0,98.1,48.24,-124.48,225.0
Mn,28.0,-118.0,98.0,31.08,-115.6,414.0
Mn,40.0,-96.0,98.0,36.29,-93.48,468.0
Mn,34.0,-128.0,98.0,36.01,-121.52,631.0
Mn,42.0,-92.0,98.0,37.95,-90.78,462.0
Mn,30.0,-122.0,98.0,34.68,-119.98,554.0
Mn,36.0,-72.0,98.0,37.08,-76.48,418.0
Mn,36.0,-130.0,98.0,38.65,-123.4,654.0
Mn,50.0,-108.0,98.0,47.63,-110.42,318.0
Mn,46.0,-102.0,97.9,44.4,-103.86,230.0
Mn,42.0,-94.0,97.9,46.23,-94.32,471.0
Mn,32.0,-126.0,97.9,35.8,-121.34,603.0
Mn,42.0,-98.0,97.9,43.8,-99.33,228.0
Mn,48.0,-104.0,97.9,48.83,-100.04,306.0
Mn,52.0,-118.0,97.9,48.91,-118.13,344.0
Mn,42.0,-132.0,97.9,42.13,-124.44,624.0
Mn,52.0,-120.0,97.9,48.95,-119.0,346.0
Mn,42.0,-96.0,97.8,43.8,-99.33,337.0
Mn,52.0,-116.0,97.8,49.0,-115.47,336.0
Mn,40.0,-132.0,97.8,40.41,-124.06,676.0
Mn,44.0,-90.0,97.8,45.22,-87.28,254.0
Mn,48.0,-130.0,97.8,48.2,-124.48,410.0
Mn,52.0,-122.0,97.8,48.94,-122.25,341.0
Mn,50.0,-128.0,97.8,48.24,-124.48,322.0
Mn,40.0,-70.0,97.8,41.98,-71.43,251.0
Mn,44.0,-92.0,97.7,46.45,-92.76,279.0
Mn,52.0,-114.0,97.7,49.0,-115.47,349.0
Mn,28.0,-84.0,97.7,31.77,-85.7,450.0
Mn,44.0,-132.0,97.7,42.95,-124.46,619.0
Mn,44.0,-94.0,97.7,46.23,-94.32,249.0
Mn,44.0,-96.0,97.7,43.8,-99.33,268.0
Mn,28.0,-86.0,97.7,30.02,-88.07,302.0
Mn,28.0,-82.0,97.7,31.43,-78.4,516.0
Mn,50.0,-106.0,97.7,47.23,-109.21,388.0
Mn,52.0,-124.0,97.6,48.94,-122.25,362.0
Mn,32.0,-74.0,97.6,31.43,-78.4,421.0
Mn,52.0,-112.0,97.6,49.0,-115.47,414.0
Mn,46.0,-98.0,97.6,44.07,-99.46,243.0
Mn,26.0,-116.0,97.6,27.38,-112.38,391.0
Mn,38.0,-70.0,97.6,41.98,-71.43,459.0
Mn,28.0,-120.0,97.6,31.08,-115.6,546.0
Mn,38.0,-132.0,97.5,40.41,-124.06,734.0
Mn,34.0,-72.0,97.5,37.08,-76.48,531.0
Mn,46.0,-132.0,97.5,47.25,-124.22,610.0
Mn,30.0,-94.0,97.5,30.87,-90.49,350.0
Mn,30.0,-124.0,97.5,34.68,-119.98,643.0
Mn,28.0,-88.0,97.5,30.02,-88.07,225.0
Mn,30.0,-76.0,97.5,31.43,-78.4,279.0
Mn,28.0,-80.0,97.5,31.43,-78.4,411.0
Mn,46.0,-80.0,97.4,45.57,-76.77,255.0
Mn,52.0,-126.0,97.4,48.94,-122.25,431.0
Mn,52.0,-110.0,97.4,47.63,-110.42,487.0
Mn,46.0,-82.0,97.4,48.25,-79.02,337.0
Mn,50.0,-130.0,97.3,48.24,-124.48,447.0
Mn,50.0,-104.0,97.3,48.83,-100.04,315.0
Mn,46.0,-84.0,97.3,45.22,-87.28,269.0
Mn,42.0,-68.0,97.3,44.4,-68.58,271.0
Mn,30.0,-96.0,97.3,30.8,-98.57,262.0
Mn,34.0,-130.0,97.3,38.65,-123.4,785.0
Mn,36.0,-70.0,97.2,37.08,-76.48,591.0
Mn,48.0,-132.0,97.2,48.2,-124.48,559.0
Mn,28.0,-90.0,97.2,30.02,-88.07,293.0
Mn,32.0,-128.0,97.2,36.01,-121.52,745.0
Mn,52.0,-108.0,97.1,47.63,-110.42,516.0
Mn,52.0,-128.0,97.1,48.24,-124.48,487.0
Mn,24.0,-106.0,97.1,26.57,-105.48,291.0
Mn,40.0,-68.0,97.1,41.98,-71.43,362.0
W,36.0,-110.0,99.7,35.13,-112.39,237.0
W,34.0,-122.0,99.6,36.42,-121.21,278.0
W,36.0,-124.0,99.5,36.76,-121.51,238.0
W,32.0,-120.0,99.5,33.53,-117.39,297.0
W,34.0,-124.0,99.3,36.42,-121.21,370.0
W,30.0,-118.0,99.3,31.97,-116.0,290.0
W,40.0,-126.0,99.3,41.23,-123.25,269.0
W,32.0,-122.0,99.3,34.72,-118.6,437.0
W,38.0,-126.0,99.3,38.09,-122.89,273.0
W,50.0,-112.0,99.2,48.33,-115.6,321.0
W,36.0,-126.0,99.2,38.09,-122.89,361.0
W,30.0,-120.0,99.1,32.6,-116.77,422.0
W,50.0,-110.0,99.0,47.28,-109.48,305.0
W,28.0,-114.0,99.0,28.2,-110.97,298.0
W,40.0,-102.0,98.8,39.95,-105.22,274.0
W,48.0,-106.0,98.8,47.28,-109.48,273.0
W,28.0,-116.0,98.8,31.97,-116.0,441.0
W,32.0,-124.0,98.8,36.42,-121.21,554.0
W,38.0,-102.0,98.7,38.75,-104.95,270.0
W,52.0,-116.0,98.7,48.9,-116.28,345.0
W,34.0,-126.0,98.7,36.76,-121.51,510.0
W,52.0,-118.0,98.6,50.48,-121.03,270.0
W,50.0,-108.0,98.6,47.28,-109.48,321.0
W,52.0,-114.0,98.6,48.9,-116.28,381.0
W,40.0,-128.0,98.6,41.23,-123.25,424.0
W,30.0,-122.0,98.5,32.6,-116.77,575.0
W,38.0,-128.0,98.5,38.09,-122.89,448.0
W,42.0,-128.0,98.5,42.66,-124.06,332.0
W,36.0,-102.0,98.4,36.63,-105.25,299.0
W,28.0,-118.0,98.4,31.97,-116.0,482.0
W,48.0,-126.0,98.4,47.58,-122.8,244.0
W,52.0,-112.0,98.4,48.9,-116.28,459.0
W,68.0,-166.0,98.4,65.94,-166.2,229.0
W,48.0,-104.0,98.3,44.41,-103.84,399.0
W,44.0,-128.0,98.3,42.66,-124.06,352.0
W,40.0,-100.0,98.3,38.75,-104.95,448.0
W,46.0,-102.0,98.3,44.38,-103.77,227.0
W,36.0,-128.0,98.3,38.09,-122.89,509.0
W,68.0,-168.0,98.2,65.94,-166.2,242.0
W,50.0,-106.0,98.2,47.28,-109.48,396.0
W,42.0,-100.0,98.2,43.85,-103.38,344.0
W,52.0,-110.0,98.2,47.28,-109.48,526.0
W,34.0,-102.0,98.2,33.75,-105.75,347.0
W,50.0,-126.0,98.2,47.58,-122.8,357.0
W,70.0,-154.0,98.2,67.51,-155.08,280.0
W,70.0,-152.0,98.1,67.48,-151.58,281.0
W,70.0,-156.0,98.1,67.51,-155.08,279.0
W,70.0,-150.0,98.1,69.3,-144.37,231.0
W,38.0,-100.0,98.1,38.75,-104.95,439.0
W,70.0,-158.0,98.1,67.56,-158.2,271.0
W,28.0,-120.0,98.1,31.97,-116.0,586.0
W,46.0,-128.0,98.1,44.98,-123.61,360.0
W,66.0,-136.0,98.0,65.46,-141.13,242.0
W,68.0,-170.0,98.0,65.62,-167.99,279.0
W,52.0,-124.0,98.0,50.48,-121.03,267.0
W,70.0,-160.0,98.0,67.56,-158.2,281.0
W,44.0,-100.0,98.0,43.89,-103.38,271.0
W,26.0,-114.0,98.0,24.42,-111.5,307.0
W,70.0,-162.0,97.9,67.56,-158.2,311.0
W,32.0,-126.0,97.9,36.42,-121.21,660.0
W,70.0,-164.0,97.9,67.29,-160.36,335.0
W,52.0,-108.0,97.9,47.28,-109.48,536.0
W,68.0,-172.0,97.9,67.85,-178.7,280.0
W,30.0,-124.0,97.9,34.72,-118.6,730.0
W,66.0,-174.0,97.9,65.62,-167.99,277.0
W,60.0,-166.0,97.9,61.83,-161.9,301.0
W,48.0,-128.0,97.8,47.58,-122.8,391.0
W,58.0,-148.0,97.8,57.79,-152.65,276.0
W,36.0,-100.0,97.8,36.63,-105.25,476.0
W,32.0,-102.0,97.8,31.45,-104.88,279.0
W,48.0,-102.0,97.7,44.41,-103.84,424.0
W,66.0,-134.0,97.7,63.63,-135.51,273.0
W,70.0,-166.0,97.7,67.29,-160.36,378.0
W,54.0,-118.0,97.7,50.48,-121.03,442.0
W,58.0,-146.0,97.7,60.82,-145.89,314.0
W,26.0,-116.0,97.7,24.42,-111.5,486.0
W,54.0,-116.0,97.7,50.48,-121.03,520.0
W,50.0,-104.0,97.7,47.28,-109.48,503.0
W,52.0,-126.0,97.6,54.82,-127.3,325.0
W,54.0,-120.0,97.6,50.48,-121.03,398.0
W,34.0,-128.0,97.6,38.09,-122.89,646.0
W,46.0,-100.0,97.6,44.34,-103.7,344.0
W,-18.0,-70.0,97.6,-16.46,-68.34,246.0
W,58.0,-144.0,97.6,59.42,-139.67,296.0
W,54.0,-114.0,97.6,48.9,-116.28,589.0
W,60.0,-168.0,97.6,63.28,-170.19,383.0
W,70.0,-168.0,97.5,67.29,-160.36,431.0
W,40.0,-130.0,97.5,42.66,-124.06,577.0
W,50.0,-128.0,97.5,47.58,-122.8,466.0
W,42.0,-130.0,97.5,42.66,-124.06,494.0
W,54.0,-122.0,97.5,54.82,-127.3,355.0
W,42.0,-98.0,97.5,43.85,-103.38,484.0
W,66.0,-176.0,97.5,67.72,-178.74,226.0
W,40.0,-98.0,97.4,38.75,-104.95,613.0
W,68.0,-134.0,97.4,67.63,-141.08,300.0
W,-14.0,-66.0,97.4,-16.0,-67.0,247.0
W,38.0,-130.0,97.4,38.09,-122.89,623.0
W,70.0,-170.0,97.4,67.85,-178.7,421.0
W,28.0,-122.0,97.4,32.6,-116.77,717.0
W,54.0,-112.0,97.4,48.9,-116.28,640.0
W,70.0,-138.0,97.4,68.4,-142.16,242.0
W,-18.0,-64.0,97.4,-16.67,-62.2,242.0
W,66.0,-132.0,97.3,63.63,-135.51,311.0
W,52.0,-106.0,97.3,47.28,-109.48,581.0
W,44.0,-130.0,97.3,42.66,-124.06,503.0
W,64.0,-176.0,97.3,63.28,-170.19,298.0
W,34.0,-100.0,97.3,30.7,-98.72,386.0
W,54.0,-124.0,97.3,54.82,-127.3,232.0
W,-20.0,-70.0,97.3,-21.73,-67.94,288.0
W,44.0,-98.0,97.3,43.89,-103.38,431.0
W,62.0,-174.0,97.2,63.28,-170.19,241.0
W,38.0,-98.0,97.2,36.12,-92.51,530.0
W,60.0,-170.0,97.2,63.28,-170.19,365.0
W,26.0,-118.0,97.2,24.42,-111.5,677.0
W,30.0,-102.0,97.2,30.72,-104.78,278.0
W,70.0,-172.0,97.2,67.85,-178.7,359.0
W,52.0,-128.0,97.2,54.82,-127.3,317.0
W,46.0,-130.0,97.2,44.98,-123.61,511.0
W,70.0,-136.0,97.1,68.4,-142.16,301.0
W,68.0,-132.0,97.1,67.63,-141.08,383.0
Sn,-14.0,-66.0,99.6,-16.0,-67.0,247.0
Sn,62.0,-164.0,99.5,61.67,-159.12,259.0
Sn,70.0,-156.0,99.4,67.98,-153.23,250.0
Sn,70.0,-154.0,99.4,67.98,-153.23,227.0
Sn,70.0,-158.0,99.3,67.56,-158.2,271.0
Sn,70.0,-152.0,99.3,67.98,-153.23,230.0
Sn,70.0,-160.0,99.3,67.56,-158.2,281.0
Sn,-18.0,-72.0,99.3,-15.9,-70.35,292.0
Sn,70.0,-162.0,99.2,67.3,-163.02,303.0
Sn,-20.0,-62.0,99.2,-18.16,-60.09,287.0
Sn,70.0,-164.0,99.2,67.3,-163.02,303.0
Sn,-20.0,-72.0,99.1,-18.81,-68.78,363.0
Sn,-12.0,-68.0,99.1,-11.01,-66.08,236.0
Sn,70.0,-166.0,99.1,67.3,-163.02,323.0
Sn,62.0,-140.0,99.1,62.8,-144.17,232.0
Sn,70.0,-168.0,99.0,67.3,-163.02,361.0
Sn,60.0,-164.0,99.0,60.4,-159.6,247.0
Sn,-14.0,-62.0,99.0,-15.76,-60.92,228.0
Sn,-22.0,-62.0,99.0,-21.01,-65.92,420.0
Sn,66.0,-136.0,99.0,63.78,-137.25,254.0
Sn,70.0,-170.0,98.9,66.83,-171.74,360.0
Sn,-12.0,-70.0,98.9,-13.83,-70.85,223.0
Sn,60.0,-166.0,98.9,60.4,-159.6,356.0
Sn,-22.0,-72.0,98.9,-22.29,-68.91,320.0
Sn,42.0,-106.0,98.8,40.0,-105.68,224.0
Sn,70.0,-172.0,98.8,67.86,-178.73,359.0
Sn,44.0,-108.0,98.8,44.37,-104.07,316.0
Sn,42.0,-108.0,98.8,40.0,-105.68,296.0
Sn,58.0,-154.0,98.7,60.18,-153.83,243.0
Sn,58.0,-152.0,98.7,60.18,-153.83,264.0
Sn,58.0,-156.0,98.7,60.05,-157.08,236.0
Sn,66.0,-134.0,98.7,63.63,-135.51,273.0
Sn,58.0,-150.0,98.7,60.18,-153.83,326.0
Sn,60.0,-168.0,98.6,63.27,-168.91,367.0
Sn,44.0,-110.0,98.6,45.57,-111.98,234.0
Sn,42.0,-102.0,98.6,43.74,-103.45,227.0
Sn,70.0,-138.0,98.6,69.3,-144.37,258.0
Sn,72.0,-156.0,98.6,67.98,-153.23,459.0
Sn,70.0,-174.0,98.6,67.86,-178.73,304.0
Sn,72.0,-154.0,98.6,69.3,-144.72,454.0
Sn,72.0,-158.0,98.6,67.98,-153.23,482.0
Sn,46.0,-106.0,98.6,44.4,-104.05,234.0
Sn,72.0,-152.0,98.5,69.3,-144.72,402.0
Sn,72.0,-160.0,98.5,67.56,-158.2,498.0
Sn,58.0,-148.0,98.5,60.74,-145.33,340.0
Sn,-18.0,-74.0,98.5,-15.9,-70.35,453.0
Sn,68.0,-134.0,98.4,67.63,-141.08,300.0
Sn,62.0,-174.0,98.4,63.29,-168.95,295.0
Sn,72.0,-150.0,98.4,69.3,-144.72,357.0
Sn,38.0,-82.0,98.4,35.99,-81.55,227.0
Sn,46.0,-108.0,98.4,45.57,-111.98,312.0
Sn,72.0,-162.0,98.4,67.56,-158.2,515.0
Sn,72.0,-148.0,98.3,69.3,-144.72,324.0
Sn,58.0,-160.0,98.3,55.97,-159.82,226.0
Sn,-16.0,-74.0,98.2,-15.9,-70.35,390.0
Sn,72.0,-164.0,98.2,67.3,-163.02,524.0
Sn,-24.0,-62.0,98.2,-24.35,-65.39,346.0
Sn,46.0,-102.0,98.2,44.4,-104.02,238.0
Sn,32.0,-82.0,98.2,34.58,-80.54,317.0
Sn,58.0,-146.0,98.2,60.74,-145.33,307.0
Sn,70.0,-176.0,98.1,67.86,-178.73,262.0
Sn,44.0,-100.0,98.1,43.87,-103.37,270.0
